regimen,alternate_name,regimen_type,cancers
Ofatumumab monotherapy,Ofatumumab monotherapy,Consolidation and/or maintenance after first-line therapy,"Diffuse_large_B-cell_lymphoma,Waldenstrom_macroglobulinemia,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
Olaparib monotherapy,Olaparib monotherapy,"Advanced or metastatic disease, all lines of therapy","Ovarian_cancer,Prostate_cancer,Breast_cancer_BRCA-mutated,Pancreatic_cancer"
Osimertinib monotherapy,Osimertinib monotherapy,"Non-small cell lung cancer, EGFR-mutated, all lines of therapy","CNS_carcinoma,Non-small_cell_lung_cancer_EGFR-mutated"
Ox-P,Ox-P,"Relapsed or refractory, non-randomized or retrospective data",Marginal_zone_lymphoma
Ox-P,Ox/P,"Relapsed or refractory, non-randomized or retrospective data",Marginal_zone_lymphoma
Ox-P,OxP,"Relapsed or refractory, non-randomized or retrospective data",Marginal_zone_lymphoma
Oxaliplatin & Bevacizumab,Oxaliplatin & Bevacizumab,Subsequent lines of therapy,Testicular_cancer
Oxaliplatin monotherapy,Oxaliplatin monotherapy,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
PAC,CAP,Neoadjuvant therapy for borderline resectable disease,Thymoma
PAC,PAC,Neoadjuvant therapy for borderline resectable disease,Thymoma
PAD,PAd,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
PAD,PAD,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
PAD,BDD,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
PAD,VAD,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
PCE,PCE,All lines of therapy,Adenocarcinoma_of_unknown_primary
PCF,PCF,Neoadjuvant induction therapy,"Esophageal_cancer,SCC_of_unknown_primary,Penile_cancer,Head_and_neck_cancer"
PCO,PCO,"First-line therapy, non-randomized or retrospective data",Chronic_lymphocytic_leukemia_(CLLSLL)
PCP,PCP,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
PCR,PCR,"First-line therapy, non-randomized or retrospective data","Waldenstrom_macroglobulinemia,Marginal_zone_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL),Follicular_lymphoma"
PCV,PCV,Adjuvant therapy,"Low-grade_glioma,Anaplastic_glioma,Glioblastoma"
PGC,PGC,Adjuvant chemotherapy,Bladder_cancer
PGC,PCG,Adjuvant chemotherapy,Bladder_cancer
PVAG,PVAG,"Untreated, elderly",Hodgkin_lymphoma
PVD,PVD,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
PVeBV,PVeBV,Upfront therapy for disseminated disease,Testicular_cancer
PVeBV,VBEP,Upfront therapy for disseminated disease,Testicular_cancer
Paclitaxel & Bevacizumab,Paclitaxel & Bevacizumab,"Relapsed or recurrent disease, platinum-resistant",Ovarian_cancer
Paclitaxel & Pazopanib,Paclitaxel & Pazopanib,"Relapsed or recurrent disease, platinum-resistant",Ovarian_cancer
Paclitaxel & RT,Paclitaxel  and  RT,Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer"
Paclitaxel & RT,Paclitaxel & RT,Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer"
Paclitaxel & RT,Paclitaxel/RT,Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer"
Paclitaxel & RT,Paclitaxel+RT,Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer"
Paclitaxel & RT,Paclitaxel / RT,Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer"
Paclitaxel & RT,Paclitaxel and RT,Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer"
Paclitaxel & RT,Paclitaxel + RT,Induction chemoradiotherapy,"Head_and_neck_cancer,Bladder_cancer"
Paclitaxel & Ramucirumab,Paclitaxel & Ramucirumab,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Esophageal_cancer,Gastric_cancer"
Paclitaxel & Topotecan,Paclitaxel & Topotecan,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
Paclitaxel monotherapy,Paclitaxel monotherapy,"Locally advanced or metastatic disease, subsequent lines","Vulvar_cancer,Penile_cancer,Gastric_cancer,Ovarian_cancer,Bladder_cancer,Cervical_cancer,Endometrial_cancer,Esophageal_cancer,Small_cell_lung_cancer,Breast_cancer_triple_negative,Vascular_sarcoma,Melanoma"
"Paclitaxel monotherapy, dose-dense (q2wk)","Paclitaxel monotherapy, dose-dense (q2wk)",Neoadjuvant chemotherapy,Breast_cancer
"Paclitaxel monotherapy, dose-dense (q2wk)",ddT,Neoadjuvant chemotherapy,Breast_cancer
"Paclitaxel monotherapy, weekly","Paclitaxel monotherapy, weekly",Neoadjuvant chemotherapy,Breast_cancer
"Paclitaxel, Topotecan, Bevacizumab","Paclitaxel, Topotecan, Bevacizumab","Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, Topotecan, Bevacizumab",TP/Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, Topotecan, Bevacizumab",TP and Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, Topotecan, Bevacizumab",TP&Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, Topotecan, Bevacizumab",TP+Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, Topotecan, Bevacizumab",TP & Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, Topotecan, Bevacizumab",TPBev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, Topotecan, Bevacizumab",TP / Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Paclitaxel, nanoparticle albumin-bound monotherapy","Paclitaxel, nanoparticle albumin-bound monotherapy","Locally advanced or metastatic disease, subsequent lines","Gastric_cancer,Ovarian_cancer,Bladder_cancer,Breast_cancer,Pancreatic_cancer,Melanoma"
Panitumumab monotherapy,Panitumumab monotherapy,"Advanced or metastatic disease, subsequent lines of therapy","Colon_cancer_KRAS_wild-type,Penile_cancer"
Panobinostat & Rituximab,Panobinostat & Rituximab,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
Panobinostat monotherapy,Panobinostat monotherapy,"Relapsed or refractory, further lines of therapy","Diffuse_large_B-cell_lymphoma,Hodgkin_lymphoma,Waldenstrom_macroglobulinemia"
Pazopanib monotherapy,Pazopanib monotherapy,Metastatic or unresectable disease,"Gastrointestinal_stromal_tumor,Ovarian_cancer,Renal_cell_carcinoma,Soft_tissue_sarcoma,Thyroid_cancer"
Peginterferon alfa-2a monotherapy,Peginterferon alfa-2a monotherapy,First-line therapy,"Hypereosinophilic_syndrome,Essential_thrombocythemia,Polycythemia_vera"
Peginterferon alfa-2b monotherapy,Peginterferon alfa-2b monotherapy,Adjuvant therapy,Melanoma
Pembrolizumab monotherapy,Pembrolizumab monotherapy,"Metastatic disease, subsequent lines of therapy","Hepatocellular_carcinoma,Merkel_cell_carcinoma,Non-small_cell_lung_cancer,Primary_mediastinal_B-cell_lymphoma,Gastric_cancer,Cervical_cancer,Bladder_cancer,Cholangiocarcinoma,Hodgkin_lymphoma,MSI-H_or_dMMR,Anal_cancer,Head_and_neck_cancer,Endometrial_cancer,Transformed_lymphoma,Melanoma"
Pemetrexed & Bevacizumab,Pemetrexed & Bevacizumab,"Advanced or metastatic disease, first-line, elderly or poor performance status",Non-small_cell_lung_cancer
Pemetrexed monotherapy,Pemetrexed monotherapy,"Locally advanced or metastatic disease, subsequent lines","Non-small_cell_lung_cancer,Ovarian_cancer,Bladder_cancer,Cervical_cancer,Mesothelioma"
Pentostatin monotherapy,Pentostatin monotherapy,Untreated,Hairy_cell_leukemia
Pertuzumab & Trastuzumab,Pertuzumab & Trastuzumab,Maintenance for metastatic or unresectable disease,"ERBB2_(HER2),Breast_cancer_HER2-positive"
Pipobroman monotherapy,Pipobroman monotherapy,"Relapsed, refractory, or intolerant",Polycythemia_vera
Pirarubicin monotherapy,Pirarubicin monotherapy,Intravesical chemotherapy,Bladder_cancer
Pixantrone monotherapy,Pixantrone monotherapy,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
PomCyDex,PCD,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
PomCyDex,PomCyDex,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
Pomalidomide & Dexamethasone,Pomalidomide & Dexamethasone,Relapsed or refractory,"Multiple_myeloma_relapsedrefractory,Light-chain_(AL)_amyloidosis"
Pomalidomide & Prednisone,Pomalidomide & Prednisone,Maintenance after second-line therapy,"Multiple_myeloma_relapsedrefractory,Myelofibrosis"
Pomalidomide monotherapy,Pomalidomide monotherapy,"Relapsed or refractory, randomized data","Multiple_myeloma_relapsedrefractory,Myelofibrosis"
"Pomalidomide, Dexamethasone, Daratumumab","Pomalidomide, Dexamethasone, Daratumumab","Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
Ponatinib monotherapy,Ponatinib monotherapy,Relapsed or refractory,"Chronic_myelogenous_leukemia,B-cell_acute_lymphoblastic_leukemia_Ph-positive"
Pralatrexate monotherapy,Pralatrexate monotherapy,Relapsed or refractory,"Cutaneous_T-cell_lymphoma,Peripheral_T-cell_lymphoma"
Prednisolone monotherapy,Prednisolone monotherapy,"Acquired hemophilia A, all lines of therapy",Acquired_coagulopathy
Prednisone monotherapy,Prednisone monotherapy,"Acquired hemophilia A, all lines of therapy","Acquired_coagulopathy,Immune_thrombocytopenia_(ITP),Myelofibrosis"
Procarbazine monotherapy,Procarbazine monotherapy,Consolidation and/or maintenance after upfront therapy,"CNS_lymphoma,Glioblastoma"
R-BAC,R/BAC,"Relapsed or refractory, non-randomized or retrospective data","Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
R-BAC,R-BAC,"Relapsed or refractory, non-randomized or retrospective data","Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
R-BAC,RBAC,"Relapsed or refractory, non-randomized or retrospective data","Mantle_cell_lymphoma,Chronic_lymphocytic_leukemia_(CLLSLL)"
R-BEAM,RBEAM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-BEAM,R/BEAM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-BEAM,R-BEAM,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-BL,R/BL,"Untreated, non-randomized or retrospective data","Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma"
R-BL,R-BL,"Untreated, non-randomized or retrospective data","Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma"
R-BL,RBL,"Untreated, non-randomized or retrospective data","Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma"
R-CDOP,R-CDOP,"Untreated, non-randomized or retrospective data","Diffuse_large_B-cell_lymphoma,HIV-associated_lymphoma"
R-CDOP,R/CDOP,"Untreated, non-randomized or retrospective data","Diffuse_large_B-cell_lymphoma,HIV-associated_lymphoma"
R-CDOP,RCDOP,"Untreated, non-randomized or retrospective data","Diffuse_large_B-cell_lymphoma,HIV-associated_lymphoma"
R-CDOP,DRCOP,"Untreated, non-randomized or retrospective data","Diffuse_large_B-cell_lymphoma,HIV-associated_lymphoma"
R-CEOP90 (Epirubicin),R-CEOP90,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-CEOP90 (Epirubicin),R/CEOP90,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-CEOP90 (Epirubicin),R-CEOP90 (Epirubicin),"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-CEOP90 (Epirubicin),RCEOP90,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-CHOEP-14,RCHOEP14,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-CHOEP-14,R/CHOEP/14,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-CHOEP-14,R-CHOEP-14,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-CHOP,CHOPR,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,R/CHOP/21,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,RCHOP,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,R-CHOP,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,R/CHOP,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,CHOP-R,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,RCHOP21,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,R-CHOP-21,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP,CHOP/R,"Untreated, randomized data","Waldenstrom_macroglobulinemia,Follicular_lymphoma,Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Post-transplant_lymphoproliferative_disorder,HIV-associated_lymphoma,Marginal_zone_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP-14,R/CHOP/14,"Untreated, randomized data","Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP-14,RCHOP14,"Untreated, randomized data","Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHOP-14,R-CHOP-14,"Untreated, randomized data","Diffuse_large_B-cell_lymphoma,Mantle_cell_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-CHVP+I,R-CHVP & I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,R-CHVP/I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,R-CHVPI,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,R-CHVP and I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,R-CHVP&I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,R/CHVP+I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,RCHVPI,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,RCHVP+I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,R-CHVP / I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CHVP+I,R-CHVP+I,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-CMD,RCMD,"Advanced disease, first-line therapy, non-randomized or retrospective data",Follicular_lymphoma
R-CMD,R/CMD,"Advanced disease, first-line therapy, non-randomized or retrospective data",Follicular_lymphoma
R-CMD,R-CMD,"Advanced disease, first-line therapy, non-randomized or retrospective data",Follicular_lymphoma
R-CODOX-M,R-CODOX-M,Upfront therapy,HIV-associated_lymphoma
R-CODOX-M,R/CODOX/M,Upfront therapy,HIV-associated_lymphoma
R-CODOX-M,RCODOXM,Upfront therapy,HIV-associated_lymphoma
R-CODOX-M/R-IVAC,R-CODOX-M/R-IVAC,Upfront therapy,HIV-associated_lymphoma
R-CP,RCP,All lines of therapy,Post-transplant_lymphoproliferative_disorder
R-CP,R-CP,All lines of therapy,Post-transplant_lymphoproliferative_disorder
R-CP,R/CP,All lines of therapy,Post-transplant_lymphoproliferative_disorder
R-CVEP,R-CVEP,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
R-CVEP,R/CVEP,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
R-CVEP,RCVEP,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
R-CVP,R/CVP,"Advanced disease, first-line therapy, randomized data","Hodgkin_lymphoma_nodular_lymphocyte-predominant,Mantle_cell_lymphoma,Follicular_lymphoma,Marginal_zone_lymphoma"
R-CVP,R-CVP,"Advanced disease, first-line therapy, randomized data","Hodgkin_lymphoma_nodular_lymphocyte-predominant,Mantle_cell_lymphoma,Follicular_lymphoma,Marginal_zone_lymphoma"
R-CVP,RCVP,"Advanced disease, first-line therapy, randomized data","Hodgkin_lymphoma_nodular_lymphocyte-predominant,Mantle_cell_lymphoma,Follicular_lymphoma,Marginal_zone_lymphoma"
R-DHAC,RDHAC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-DHAC,R-DHAC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-DHAC,R/DHAC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-DHAOx,RDHAOx,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-DHAOx,R/DHAOx,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-DHAOx,R-DHAOx,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-DHAP,R/DHAP,"First-line therapy, non-randomized or retrospective data","Mantle_cell_lymphoma,Transformed_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-DHAP,RDHAP,"First-line therapy, non-randomized or retrospective data","Mantle_cell_lymphoma,Transformed_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-DHAP,R-DHAP,"First-line therapy, non-randomized or retrospective data","Mantle_cell_lymphoma,Transformed_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-DexaBEAM,RDexaBEAM,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
R-DexaBEAM,R/DexaBEAM,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
R-DexaBEAM,R-DexaBEAM,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
R-EPOCH,R/EPOCH,Untreated,"Hodgkin_lymphoma_nodular_lymphocyte-predominant,Transformed_lymphoma"
R-EPOCH,REPOCH,Untreated,"Hodgkin_lymphoma_nodular_lymphocyte-predominant,Transformed_lymphoma"
R-EPOCH,R-EPOCH,Untreated,"Hodgkin_lymphoma_nodular_lymphocyte-predominant,Transformed_lymphoma"
"R-EPOCH, dose-escalated","R-EPOCH, dose-escalated",Upfront therapy,HIV-associated_lymphoma
"R-EPOCH, dose-escalated",R/EPOCH,Upfront therapy,HIV-associated_lymphoma
"R-EPOCH, dose-escalated",REPOCH,Upfront therapy,HIV-associated_lymphoma
"R-EPOCH, dose-escalated",R-EPOCH,Upfront therapy,HIV-associated_lymphoma
R-FCM,RFCM,"Advanced disease, first-line therapy, non-randomized or retrospective data","Mantle_cell_lymphoma,Follicular_lymphoma"
R-FCM,R/FCM,"Advanced disease, first-line therapy, non-randomized or retrospective data","Mantle_cell_lymphoma,Follicular_lymphoma"
R-FCM,R-FCM,"Advanced disease, first-line therapy, non-randomized or retrospective data","Mantle_cell_lymphoma,Follicular_lymphoma"
R-FM,R-FM,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-FM,R/FM,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-FM,RFM,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-FM,FMR,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-FND,RFND,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-FND,R/FND,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-FND,R-FND,"Advanced disease, first-line therapy, randomized data",Follicular_lymphoma
R-GDP,RGDP,"Relapsed or refractory, salvage therapy","Transformed_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-GDP,R/GDP,"Relapsed or refractory, salvage therapy","Transformed_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-GDP,R-GDP,"Relapsed or refractory, salvage therapy","Transformed_lymphoma,Primary_mediastinal_B-cell_lymphoma"
R-GemOx,RGemOx,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
R-GemOx,R/GemOx,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
R-GemOx,R-GemOx,"Relapsed or refractory, further lines of therapy",Diffuse_large_B-cell_lymphoma
R-HiDAC,RHiDAC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-HiDAC,R/HiDAC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-HiDAC,R-HiDAC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-IFE,RIFE,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-IFE,R/IFE,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-IFE,R-IFE,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-INO,RINO,"Relapsed or refractory, further lines of therapy","Diffuse_large_B-cell_lymphoma,Follicular_lymphoma"
R-INO,R-INO,"Relapsed or refractory, further lines of therapy","Diffuse_large_B-cell_lymphoma,Follicular_lymphoma"
R-INO,R/INO,"Relapsed or refractory, further lines of therapy","Diffuse_large_B-cell_lymphoma,Follicular_lymphoma"
R-M-CHOP,RMCHOP,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-M-CHOP,R-M-CHOP,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-M-CHOP,R/M/CHOP,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-MCP,R/MCP,"Upfront therapy, non-randomized or retrospective data","CNS_lymphoma,Follicular_lymphoma"
R-MCP,R-MCP,"Upfront therapy, non-randomized or retrospective data","CNS_lymphoma,Follicular_lymphoma"
R-MCP,RMCP,"Upfront therapy, non-randomized or retrospective data","CNS_lymphoma,Follicular_lymphoma"
R-MP,R-MP,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MP,R/MP,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MP,RMP,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MPV,R-MPV,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MPV,R/MPV,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MPV,RMPV,"Upfront therapy, non-randomized or retrospective data",CNS_lymphoma
R-MegaCHOP-14,R-MegaCHOP-14,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-NIMP,RNIMP,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-NIMP,R-NIMP,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-NIMP,R/NIMP,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
R-TBI/Cy,R-TBI/Cy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-TBI/Cy,RTBI/Cy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-TBI/Cy,RTBICy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-TBI/Cy,R/TBI/Cy,"High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
R-VAD+C,R-VAD / C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,RVAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD&C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,RVADC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD and C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R/VAD+C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD & C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VAD/C,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-VAD+C,R-VADC,"First-line therapy, non-randomized or retrospective data",Mantle_cell_lymphoma
R-miniCEOP,R-miniCEOP,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-miniCEOP,R/miniCEOP,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
R-miniCEOP,RminiCEOP,"Untreated, randomized data",Diffuse_large_B-cell_lymphoma
RABVD,RABVD,"Untreated, early-stage unfavorable (ESU)",Hodgkin_lymphoma
RD,RD,Relapsed or refractory,"POEMS,Light-chain_(AL)_amyloidosis"
RICER,RICER,"Untreated, non-randomized or retrospective data",Diffuse_large_B-cell_lymphoma
"RT, then Carmustine","RT, then Carmustine",Adjuvant therapy,Anaplastic_glioma
"RT, then Temozolomide","RT, then Temozolomide",Adjuvant therapy,Anaplastic_glioma
RVD,VRd,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVD,RVD,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVD,VDR,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVD,VRD,"First-line therapy (including transplant ineligible), randomized data","Multiple_myeloma_relapsedrefractory,Multiple_myeloma_induction"
RVDC,VDCR,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
RVDC,RVDC,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
RVR,RVR,"Relapsed or refractory, non-randomized or retrospective data",Waldenstrom_macroglobulinemia
Rabbit ATG,Rabbit ATG,Prevention,Graft_versus_host_disease_(GVHD)
Radotinib monotherapy,Radotinib monotherapy,"Chronic phase, first-line therapy",Chronic_myelogenous_leukemia
